country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Mexico,Kerosene-type Jet Fuel - Total energy supply,2012,"Metric tons,  thousand",31,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2011,"Metric tons,  thousand",-65,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2010,"Metric tons,  thousand",-65,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2009,"Metric tons,  thousand",-23,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2008,"Metric tons,  thousand",-17,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2007,"Metric tons,  thousand",-87,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2006,"Metric tons,  thousand",-162,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2005,"Metric tons,  thousand",-68,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2004,"Metric tons,  thousand",-78,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2003,"Metric tons,  thousand",-99,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2002,"Metric tons,  thousand",-59,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2001,"Metric tons,  thousand",65,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,2000,"Metric tons,  thousand",53,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1999,"Metric tons,  thousand",108,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1998,"Metric tons,  thousand",178,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1997,"Metric tons,  thousand",233,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1996,"Metric tons,  thousand",-12,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1995,"Metric tons,  thousand",164,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1994,"Metric tons,  thousand",494,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1993,"Metric tons,  thousand",522,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1992,"Metric tons,  thousand",398,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1991,"Metric tons,  thousand",429,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Total energy supply,1990,"Metric tons,  thousand",26,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2014,"Metric tons,  thousand",44,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2013,"Metric tons,  thousand",31,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2012,"Metric tons,  thousand",0,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2011,"Metric tons,  thousand",29,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2010,"Metric tons,  thousand",27,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2009,"Metric tons,  thousand",19,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2008,"Metric tons,  thousand",18,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2007,"Metric tons,  thousand",23,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2006,"Metric tons,  thousand",39,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2005,"Metric tons,  thousand",-6,,kerosene_type_jet_fuel
Mexico,Kerosene-type Jet Fuel - Transfers and recycled products,2004,"Metric tons,  thousand",-29,,kerosene_type_jet_fuel
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2014,"Metric tons,  thousand",585,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2013,"Metric tons,  thousand",699,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2012,"Metric tons,  thousand",702,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2011,"Metric tons,  thousand",669,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2010,"Metric tons,  thousand",720,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2009,"Metric tons,  thousand",727,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2008,"Metric tons,  thousand",697,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2007,"Metric tons,  thousand",803,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2006,"Metric tons,  thousand",550,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2005,"Metric tons,  thousand",779,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2004,"Metric tons,  thousand",611,,lignite
Mexico,"Lignite - Consumption by manufacturing, construction and non-fuel industry",2003,"Metric tons,  thousand",535,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2014,"Metric tons,  thousand",585,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2013,"Metric tons,  thousand",699,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2012,"Metric tons,  thousand",702,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2011,"Metric tons,  thousand",669,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2010,"Metric tons,  thousand",720,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2009,"Metric tons,  thousand",727,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2008,"Metric tons,  thousand",697,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2007,"Metric tons,  thousand",803,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2006,"Metric tons,  thousand",550,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2005,"Metric tons,  thousand",779,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2004,"Metric tons,  thousand",611,,lignite
Mexico,"Lignite - Consumption by other manuf., const. and non-fuel ind.",2003,"Metric tons,  thousand",535,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2014,"Metric tons,  thousand",585,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2013,"Metric tons,  thousand",699,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2012,"Metric tons,  thousand",702,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2011,"Metric tons,  thousand",669,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2010,"Metric tons,  thousand",720,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2009,"Metric tons,  thousand",727,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2008,"Metric tons,  thousand",697,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2007,"Metric tons,  thousand",803,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2006,"Metric tons,  thousand",550,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2005,"Metric tons,  thousand",779,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2004,"Metric tons,  thousand",611,,lignite
Mexico,Lignite - Consumption not elsewhere specified (industry),2003,"Metric tons,  thousand",535,,lignite
Mexico,Lignite - Final consumption,2014,"Metric tons,  thousand",585,,lignite
Mexico,Lignite - Final consumption,2013,"Metric tons,  thousand",699,,lignite
Mexico,Lignite - Final consumption,2012,"Metric tons,  thousand",702,,lignite
Mexico,Lignite - Final consumption,2011,"Metric tons,  thousand",669,,lignite
Mexico,Lignite - Final consumption,2010,"Metric tons,  thousand",720,,lignite
Mexico,Lignite - Final consumption,2009,"Metric tons,  thousand",727,,lignite
Mexico,Lignite - Final consumption,2008,"Metric tons,  thousand",697,,lignite
Mexico,Lignite - Final consumption,2007,"Metric tons,  thousand",803,,lignite
Mexico,Lignite - Final consumption,2006,"Metric tons,  thousand",550,,lignite
Mexico,Lignite - Final consumption,2005,"Metric tons,  thousand",779,,lignite
Mexico,Lignite - Final consumption,2004,"Metric tons,  thousand",611,,lignite
Mexico,Lignite - Final consumption,2003,"Metric tons,  thousand",535,,lignite
Mexico,Lignite - Final energy consumption,2014,"Metric tons,  thousand",585,,lignite
Mexico,Lignite - Final energy consumption,2013,"Metric tons,  thousand",699,,lignite
Mexico,Lignite - Final energy consumption,2012,"Metric tons,  thousand",702,,lignite
Mexico,Lignite - Final energy consumption,2011,"Metric tons,  thousand",669,,lignite
Mexico,Lignite - Final energy consumption,2010,"Metric tons,  thousand",720,,lignite
Mexico,Lignite - Final energy consumption,2009,"Metric tons,  thousand",727,,lignite
Mexico,Lignite - Final energy consumption,2008,"Metric tons,  thousand",697,,lignite
Mexico,Lignite - Final energy consumption,2007,"Metric tons,  thousand",803,,lignite
Mexico,Lignite - Final energy consumption,2006,"Metric tons,  thousand",550,,lignite
Mexico,Lignite - Final energy consumption,2005,"Metric tons,  thousand",779,,lignite
Mexico,Lignite - Final energy consumption,2004,"Metric tons,  thousand",611,,lignite
Mexico,Lignite - Final energy consumption,2003,"Metric tons,  thousand",535,,lignite
Mexico,Lignite - Imports,2014,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2013,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2012,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2011,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2010,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Imports,2009,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Imports,2008,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2007,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2006,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2005,"Metric tons,  thousand",3,,lignite
Mexico,Lignite - Imports,2004,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Imports,2003,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Imports,2002,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Imports,2001,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Imports,2000,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Imports,1999,"Metric tons,  thousand",5,,lignite
Mexico,Lignite - Imports,1998,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Imports,1997,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Imports,1996,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Imports,1995,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Imports,1994,"Metric tons,  thousand",1,,lignite
Mexico,Lignite - Imports,1993,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Imports,1992,"Metric tons,  thousand",1,,lignite
Mexico,Lignite - Production,2014,"Metric tons,  thousand",601,,lignite
Mexico,Lignite - Production,2013,"Metric tons,  thousand",663,,lignite
Mexico,Lignite - Production,2012,"Metric tons,  thousand",681,,lignite
Mexico,Lignite - Production,2011,"Metric tons,  thousand",712,,lignite
Mexico,Lignite - Production,2010,"Metric tons,  thousand",697,,lignite
Mexico,Lignite - Production,2009,"Metric tons,  thousand",706,,lignite
Mexico,Lignite - Production,2008,"Metric tons,  thousand",700,,lignite
Mexico,Lignite - Production,2007,"Metric tons,  thousand",842,,lignite
Mexico,Lignite - Production,2006,"Metric tons,  thousand",543,,lignite
Mexico,Lignite - Production,2005,"Metric tons,  thousand",752,,lignite
Mexico,Lignite - Production,2004,"Metric tons,  thousand",626,,lignite
Mexico,Lignite - Production,2003,"Metric tons,  thousand",531,,lignite
Mexico,Lignite - Stock changes,2014,"Metric tons,  thousand",19,,lignite
Mexico,Lignite - Stock changes,2013,"Metric tons,  thousand",-33,,lignite
Mexico,Lignite - Stock changes,2012,"Metric tons,  thousand",-18,,lignite
Mexico,Lignite - Stock changes,2011,"Metric tons,  thousand",46,,lignite
Mexico,Lignite - Stock changes,2010,"Metric tons,  thousand",-19,,lignite
Mexico,Lignite - Stock changes,2009,"Metric tons,  thousand",-17,,lignite
Mexico,Lignite - Stock changes,2008,"Metric tons,  thousand",6,,lignite
Mexico,Lignite - Stock changes,2007,"Metric tons,  thousand",42,,lignite
Mexico,Lignite - Stock changes,2006,"Metric tons,  thousand",-4,,lignite
Mexico,Lignite - Stock changes,2005,"Metric tons,  thousand",-24,,lignite
Mexico,Lignite - Stock changes,2004,"Metric tons,  thousand",19,,lignite
Mexico,Lignite - Total energy supply,2014,"Metric tons,  thousand",585,,lignite
Mexico,Lignite - Total energy supply,2013,"Metric tons,  thousand",699,,lignite
Mexico,Lignite - Total energy supply,2012,"Metric tons,  thousand",702,,lignite
Mexico,Lignite - Total energy supply,2011,"Metric tons,  thousand",669,,lignite
Mexico,Lignite - Total energy supply,2010,"Metric tons,  thousand",720,,lignite
Mexico,Lignite - Total energy supply,2009,"Metric tons,  thousand",727,,lignite
Mexico,Lignite - Total energy supply,2008,"Metric tons,  thousand",697,,lignite
Mexico,Lignite - Total energy supply,2007,"Metric tons,  thousand",803,,lignite
Mexico,Lignite - Total energy supply,2006,"Metric tons,  thousand",550,,lignite
Mexico,Lignite - Total energy supply,2005,"Metric tons,  thousand",779,,lignite
Mexico,Lignite - Total energy supply,2004,"Metric tons,  thousand",611,,lignite
Mexico,Lignite - Total energy supply,2003,"Metric tons,  thousand",535,,lignite
Mexico,Lignite - Total energy supply,2002,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Total energy supply,2001,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Total energy supply,2000,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Total energy supply,1999,"Metric tons,  thousand",5,,lignite
Mexico,Lignite - Total energy supply,1998,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Total energy supply,1997,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Total energy supply,1996,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Total energy supply,1995,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Total energy supply,1994,"Metric tons,  thousand",1,,lignite
Mexico,Lignite - Total energy supply,1993,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Total energy supply,1992,"Metric tons,  thousand",1,,lignite
Mexico,Lignite - Transformation,2002,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation,2001,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation,2000,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Transformation,1999,"Metric tons,  thousand",5,,lignite
Mexico,Lignite - Transformation,1998,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation,1997,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation,1996,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation,1995,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation,1994,"Metric tons,  thousand",1,,lignite
Mexico,Lignite - Transformation,1993,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation,1992,"Metric tons,  thousand",1,,lignite
Mexico,Lignite - Transformation in coke ovens,2002,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation in coke ovens,2001,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation in coke ovens,2000,"Metric tons,  thousand",4,,lignite
Mexico,Lignite - Transformation in coke ovens,1999,"Metric tons,  thousand",5,,lignite
Mexico,Lignite - Transformation in coke ovens,1998,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation in coke ovens,1997,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation in coke ovens,1996,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation in coke ovens,1995,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation in coke ovens,1994,"Metric tons,  thousand",1,,lignite
Mexico,Lignite - Transformation in coke ovens,1993,"Metric tons,  thousand",2,,lignite
Mexico,Lignite - Transformation in coke ovens,1992,"Metric tons,  thousand",1,,lignite
Mexico,Liquefied petroleum gas (LPG) - consumption by chemical and petrochemical,2014,"Metric tons,  thousand",21,,liquified_petroleum_gas
Mexico,Liquefied petroleum gas (LPG) - consumption by chemical and petrochemical,2013,"Metric tons,  thousand",18,,liquified_petroleum_gas
Mexico,Liquefied petroleum gas (LPG) - consumption by chemical and petrochemical,2012,"Metric tons,  thousand",19,,liquified_petroleum_gas
Mexico,Liquefied petroleum gas (LPG) - consumption by chemical and petrochemical,2011,"Metric tons,  thousand",18,,liquified_petroleum_gas
Mexico,Liquefied petroleum gas (LPG) - consumption by chemical and petrochemical,2010,"Metric tons,  thousand",14,,liquified_petroleum_gas
